id,inc,inc_in_commission,discount_adj,invoice_id,item_id,created_at
1,0,0,$200.00,1,7,2018-01-30 4:17am
2,0,0,,61,57,2018-01-30 4:17am
3,0,0,,147,45,2018-01-30 4:17am
4,0,0,,97,3,2018-01-30 4:17am
5,0,0,,219,55,2018-01-30 4:17am
6,0,0,$400.00,201,36,2018-01-30 4:17am
7,0,0,,163,3,2018-01-30 4:17am
8,0,0,,96,2,2018-01-30 4:17am
9,0,0,$450.00,105,47,2018-01-30 4:17am
10,0,0,,180,56,2018-01-30 4:17am
11,0,0,"$1,400.00",227,35,2018-01-30 4:17am
12,0,0,,35,54,2018-01-30 4:17am
13,0,0,"$1,400.00",72,35,2018-01-30 4:17am
14,0,0,$300.00,212,57,2018-01-30 4:17am
15,0,0,,62,3,2018-01-30 4:17am
16,0,0,-$400.00,28,6,2018-01-30 4:17am
17,0,0,-$500.00,19,1,2018-01-30 4:17am
18,0,0,"$1,500.00",198,35,2018-01-30 4:17am
19,0,0,"$1,700.00",134,35,2018-01-30 4:17am
20,0,0,"$1,900.00",248,55,2018-01-30 4:17am
21,0,0,,192,54,2018-01-30 4:17am
22,0,0,$500.00,189,33,2018-01-30 4:17am
23,0,0,,199,7,2018-01-30 4:17am
24,0,0,$500.00,120,39,2018-01-30 4:17am
25,0,0,,108,11,2018-01-30 4:17am
26,0,0,$400.00,235,55,2018-01-30 4:17am
27,0,0,$450.00,144,48,2018-01-30 4:17am
28,0,0,,243,44,2018-01-30 4:17am
29,0,0,,119,8,2018-01-30 4:17am
30,0,0,$800.00,176,36,2018-01-30 4:17am
31,0,0,,171,2,2018-01-30 4:17am
32,0,0,"$1,400.00",88,35,2018-01-30 4:17am
33,0,0,,224,25,2018-01-30 4:17am
34,0,0,,55,2,2018-01-30 4:17am
35,0,0,$250.00,238,20,2018-01-30 4:17am
36,0,0,-$400.00,148,3,2018-01-30 4:17am
37,0,0,$450.00,32,47,2018-01-30 4:17am
38,0,0,,92,6,2018-01-30 4:17am
39,0,0,,77,45,2018-01-30 4:17am
40,0,0,,95,7,2018-01-30 4:17am
41,0,0,,125,56,2018-01-30 4:17am
42,0,0,$600.00,75,53,2018-01-30 4:17am
43,0,0,$300.00,33,55,2018-01-30 4:17am
44,0,0,,131,45,2018-01-30 4:17am
45,0,0,,21,52,2018-01-30 4:17am
46,0,0,$100.00,168,11,2018-01-30 4:17am
47,0,0,,191,3,2018-01-30 4:17am
48,0,0,,8,3,2018-01-30 4:17am
49,0,0,$500.00,217,7,2018-01-30 4:17am
50,0,0,$900.00,30,45,2018-01-30 4:17am
51,0,0,,34,1,2018-01-30 4:17am
52,0,0,$100.00,247,33,2018-01-30 4:17am
53,0,0,"$1,400.00",143,35,2018-01-30 4:17am
54,0,0,-$450.00,165,8,2018-01-30 4:17am
55,0,0,,181,3,2018-01-30 4:17am
56,0,0,,245,3,2018-01-30 4:17am
57,0,0,,203,55,2018-01-30 4:17am
58,0,0,$800.00,36,36,2018-01-30 4:17am
59,0,0,,153,3,2018-01-30 4:17am
60,0,0,,41,3,2018-01-30 4:17am
61,0,0,,82,3,2018-01-30 4:17am
62,0,0,$400.00,58,32,2018-01-30 4:17am
63,0,0,"$1,400.00",195,36,2018-01-30 4:17am
64,0,0,,22,3,2018-01-30 4:17am
65,0,0,,239,6,2018-01-30 4:17am
66,0,0,$750.00,43,38,2018-01-30 4:17am
67,0,0,,151,3,2018-01-30 4:17am
68,0,0,,230,3,2018-01-30 4:17am
69,0,0,-$100.00,211,7,2018-01-30 4:17am
70,0,0,-$100.00,177,54,2018-01-30 4:17am
71,0,0,,226,7,2018-01-30 4:17am
72,0,0,,178,1,2018-01-30 4:17am
73,0,0,$400.00,40,58,2018-01-30 4:17am
74,0,0,,207,45,2018-01-30 4:17am
75,0,0,,20,15,2018-01-30 4:17am
76,0,0,,196,3,2018-01-30 4:17am
77,0,0,-$100.00,73,7,2018-01-30 4:17am
78,0,0,,68,7,2018-01-30 4:17am
79,0,0,,167,41,2018-01-30 4:17am
80,0,0,,170,3,2018-01-30 4:17am
81,0,0,,50,3,2018-01-30 4:17am
82,0,0,$300.00,246,33,2018-01-30 4:17am
83,0,0,$250.00,156,48,2018-01-30 4:17am
84,0,0,,184,3,2018-01-30 4:17am
85,0,0,$300.00,160,7,2018-01-30 4:17am
86,0,0,$900.00,109,45,2018-01-30 4:17am
87,0,0,-$400.00,15,39,2018-01-30 4:17am
88,0,0,-$250.00,31,8,2018-01-30 4:17am
89,0,0,,38,7,2018-01-30 4:17am
90,0,0,,210,3,2018-01-30 4:17am
91,0,0,,155,54,2018-01-30 4:17am
92,0,0,$800.00,229,36,2018-01-30 4:17am
93,0,0,,172,3,2018-01-30 4:17am
94,0,0,,25,51,2018-01-30 4:17am
95,0,0,$300.00,45,34,2018-01-30 4:17am
96,0,0,-$500.00,2,5,2018-01-30 4:17am
97,0,0,,206,3,2018-01-30 4:17am
98,0,0,"$1,500.00",53,39,2018-01-30 4:17am
99,0,0,$450.00,112,48,2018-01-30 4:17am
100,0,0,,80,3,2018-01-30 4:17am
101,0,0,$500.00,146,55,2018-01-30 4:17am
102,0,0,,89,7,2018-01-30 4:17am
103,0,0,,107,7,2018-01-30 4:17am
104,0,0,,220,56,2018-01-30 4:17am
105,0,0,$200.00,29,7,2018-01-30 4:17am
106,0,0,,126,3,2018-01-30 4:17am
107,0,0,$300.00,116,3,2018-01-30 4:17am
108,0,0,-$500.00,136,1,2018-01-30 4:17am
109,0,0,,110,3,2018-01-30 4:17am
110,0,0,,13,59,2018-01-30 4:17am
111,0,0,-$400.00,16,3,2018-01-30 4:17am
112,0,0,,23,11,2018-01-30 4:17am
113,0,0,,164,5,2018-01-30 4:17am
114,0,0,$750.00,18,31,2018-01-30 4:17am
115,0,0,$700.00,46,39,2018-01-30 4:17am
116,0,0,,56,3,2018-01-30 4:17am
117,0,0,,17,54,2018-01-30 4:17am
118,0,0,,5,55,2018-01-30 4:17am
119,0,0,,49,7,2018-01-30 4:17am
120,0,0,,241,6,2018-01-30 4:17am
121,0,0,$700.00,64,39,2018-01-30 4:17am
122,0,0,,218,3,2018-01-30 4:17am
123,0,0,-$650.00,242,33,2018-01-30 4:17am
124,0,0,$400.00,122,32,2018-01-30 4:17am
125,0,0,,94,3,2018-01-30 4:17am
126,0,0,,204,3,2018-01-30 4:17am
127,0,0,,149,45,2018-01-30 4:17am
128,0,0,,103,3,2018-01-30 4:17am
129,0,0,,233,3,2018-01-30 4:17am
130,0,0,$500.00,174,53,2018-01-30 4:17am
131,0,0,,3,7,2018-01-30 4:17am
132,0,0,,78,7,2018-01-30 4:17am
133,0,0,$900.00,7,55,2018-01-30 4:17am
134,0,0,$800.00,175,39,2018-01-30 4:17am
135,0,0,,100,3,2018-01-30 4:17am
136,0,0,-$100.00,162,3,2018-01-30 4:17am
137,0,0,,132,7,2018-01-30 4:17am
138,0,0,,79,5,2018-01-30 4:17am
139,0,0,,216,62,2018-01-30 4:17am
140,0,0,"$1,400.00",214,32,2018-01-30 4:17am
141,0,0,$700.00,115,34,2018-01-30 4:17am
142,0,0,,91,3,2018-01-30 4:17am
143,0,0,,99,3,2018-01-30 4:17am
144,0,0,$800.00,187,36,2018-01-30 4:17am
145,0,0,,202,7,2018-01-30 4:17am
146,0,0,,69,3,2018-01-30 4:17am
147,0,0,$400.00,24,36,2018-01-30 4:17am
148,0,0,,139,3,2018-01-30 4:17am
149,0,0,"$1,400.00",142,35,2018-01-30 4:17am
150,0,0,$450.00,200,38,2018-01-30 4:17am
151,0,0,"$2,000.00",63,57,2018-01-30 4:17am
152,0,0,,179,54,2018-01-30 4:17am
153,0,0,,11,11,2018-01-30 4:17am
154,0,0,,67,3,2018-01-30 4:17am
155,0,0,$500.00,221,39,2018-01-30 4:17am
156,0,0,,70,3,2018-01-30 4:17am
157,0,0,,104,7,2018-01-30 4:17am
158,0,0,$800.00,169,64,2018-01-30 4:17am
159,0,0,,84,11,2018-01-30 4:17am
160,0,0,,44,3,2018-01-30 4:17am
161,0,0,$300.00,152,42,2018-01-30 4:17am
162,0,0,,161,3,2018-01-30 4:17am
163,0,0,"$1,000.00",194,43,2018-01-30 4:17am
164,0,0,"$1,000.00",158,32,2018-01-30 4:17am
165,0,0,"$1,100.00",81,3,2018-01-30 4:17am
166,0,0,,37,3,2018-01-30 4:17am
167,0,0,,42,3,2018-01-30 4:17am
168,0,0,,157,3,2018-01-30 4:17am
169,0,0,$800.00,133,39,2018-01-30 4:17am
170,0,0,$200.00,215,57,2018-01-30 4:17am
171,0,0,$500.00,154,38,2018-01-30 4:17am
172,0,0,,59,3,2018-01-30 4:17am
173,0,0,"$1,400.00",150,35,2018-01-30 4:17am
174,0,0,,222,33,2018-01-30 4:17am
175,0,0,,124,3,2018-01-30 4:17am
176,0,0,,71,3,2018-01-30 4:17am
177,0,0,-$500.00,182,1,2018-01-30 4:17am
178,0,0,"$1,400.00",54,35,2018-01-30 4:17am
179,0,0,,223,3,2018-01-30 4:17am
180,0,0,$100.00,101,7,2018-01-30 4:17am
181,0,0,$700.00,86,3,2018-01-30 4:17am
182,0,0,,185,3,2018-01-30 4:17am
183,0,0,,234,3,2018-01-30 4:17am
184,0,0,"$1,800.00",106,7,2018-01-30 4:17am
185,0,0,,130,55,2018-01-30 4:17am
186,0,0,,128,3,2018-01-30 4:17am
187,0,0,-$100.00,123,3,2018-01-30 4:17am
188,0,0,,87,3,2018-01-30 4:17am
189,0,0,,114,55,2018-01-30 4:17am
190,0,0,"-$1,200.00",138,3,2018-01-30 4:17am
191,0,0,,85,3,2018-01-30 4:17am
192,0,0,,186,55,2018-01-30 4:17am
193,0,0,$300.00,159,39,2018-01-30 4:17am
194,0,0,"$1,550.00",225,53,2018-01-30 4:17am
195,0,0,,52,11,2018-01-30 4:17am
196,0,0,,90,8,2018-01-30 4:17am
197,0,0,"$1,100.00",140,39,2018-01-30 4:17am
198,0,0,$500.00,166,45,2018-01-30 4:17am
199,0,0,$600.00,190,53,2018-01-30 4:17am
200,0,0,,12,3,2018-01-30 4:17am
201,0,0,,183,3,2018-01-30 4:17am
202,0,0,,6,33,2018-01-30 4:17am
203,0,0,$500.00,66,3,2018-01-30 4:17am
204,0,0,,118,3,2018-01-30 4:17am
205,0,0,,57,3,2018-01-30 4:17am
206,0,0,$800.00,135,36,2018-01-30 4:17am
207,0,0,,83,55,2018-01-30 4:17am
208,0,0,$900.00,74,53,2018-01-30 4:17am
209,0,0,,10,3,2018-01-30 4:17am
210,0,0,,51,36,2018-01-30 4:17am
211,0,0,,117,3,2018-01-30 4:17am
212,0,0,$100.00,141,36,2018-01-30 4:17am
213,0,0,"$1,550.00",60,53,2018-01-30 4:17am
214,0,0,$200.00,127,55,2018-01-30 4:17am
215,0,0,$200.00,121,38,2018-01-30 4:17am
216,0,0,$800.00,240,53,2018-01-30 4:17am
217,0,0,"$1,300.00",188,53,2018-01-30 4:17am
218,0,0,$100.00,76,3,2018-01-30 4:17am
219,0,0,$400.00,26,57,2018-01-30 4:17am
220,0,0,-$650.00,14,7,2018-01-30 4:17am
221,0,0,,98,2,2018-01-30 4:17am
222,0,0,,205,3,2018-01-30 4:17am
223,0,0,,4,7,2018-01-30 4:17am
224,0,0,$400.00,48,56,2018-01-30 4:17am
225,0,0,,193,55,2018-01-30 4:17am
226,0,0,"$1,200.00",236,35,2018-01-30 4:17am
227,0,0,$750.00,209,37,2018-01-30 4:17am
228,0,0,$600.00,231,32,2018-01-30 4:17am
229,0,0,,232,2,2018-01-30 4:17am
230,0,0,-$300.00,65,3,2018-01-30 4:17am
231,0,0,,113,3,2018-01-30 4:17am
232,0,0,"$1,250.00",173,39,2018-01-30 4:17am
233,0,0,,27,7,2018-01-30 4:17am
234,0,0,$400.00,228,45,2018-01-30 4:17am
235,0,0,,145,11,2018-01-30 4:17am
236,0,0,$500.00,93,45,2018-01-30 4:17am
237,0,0,,213,55,2018-01-30 4:17am
238,0,0,,244,3,2018-01-30 4:17am
239,1,0,$300.00,86,15,2018-01-30 4:23am
240,1,0,,69,15,2018-01-30 4:24am
241,0,0,,231,17,2018-01-30 4:28am
242,0,0,,162,17,2018-01-30 4:51am
243,0,0,,162,15,2018-01-30 4:51am
244,0,0,,13,17,2018-01-30 5:21am
245,0,0,,227,28,2018-01-30 5:25am
246,0,0,,88,28,2018-01-30 2:45pm
247,1,0,,27,15,2018-01-30 2:46pm
248,1,0,,135,15,2018-01-30 2:52pm
249,0,0,,142,28,2018-01-30 2:53pm
250,0,0,,35,17,2018-01-30 2:54pm
251,0,0,,54,28,2018-01-30 2:55pm
252,1,0,,18,15,2018-01-30 2:56pm
253,1,0,,209,15,2018-01-30 3:02pm
254,1,0,,201,15,2018-01-30 3:04pm
255,1,0,,89,15,2018-01-30 3:06pm
256,0,0,,246,25,2018-01-30 3:10pm
257,0,0,,198,28,2018-01-30 3:27pm
258,0,0,,72,28,2018-01-30 3:31pm
259,0,0,,236,28,2018-01-30 3:32pm
260,0,0,,143,28,2018-01-30 3:32pm
261,0,0,,26,17,2018-01-30 3:33pm
262,1,0,,78,15,2018-01-30 3:35pm
263,0,0,,95,15,2018-01-30 3:43pm
264,1,0,,202,15,2018-01-30 4:12pm
265,0,0,,199,15,2018-01-30 4:16pm
266,1,0,,4,15,2018-01-30 4:17pm
267,0,0,,242,25,2018-01-30 4:24pm
268,0,0,,10,15,2018-01-30 4:36pm
269,1,0,,116,15,2018-01-30 4:41pm
270,0,0,,150,28,2018-01-30 4:43pm
271,1,0,,43,15,2018-01-30 4:56pm
272,0,0,,24,17,2018-01-30 5:12pm
273,0,0,,82,15,2018-01-30 5:17pm
274,0,0,,37,15,2018-01-30 5:17pm
275,0,0,,37,17,2018-01-30 5:18pm
276,0,0,,216,15,2018-01-30 5:49pm
277,0,0,$100.00,216,61,2018-01-30 5:50pm
278,0,0,$100.00,216,60,2018-01-30 5:51pm
279,1,0,,107,15,2018-01-30 5:54pm
280,0,0,-$400.00,107,40,2018-01-30 5:54pm
281,0,0,-$50.00,107,24,2018-01-30 5:54pm
282,0,0,,40,17,2018-01-30 6:12pm
283,0,0,,196,70,2018-01-30 6:15pm
284,1,0,,207,19,2018-01-30 6:19pm
285,0,0,,46,22,2018-01-30 6:24pm
286,0,0,,245,15,2018-01-30 6:44pm
287,0,0,,212,17,2018-01-30 6:52pm
288,0,0,,183,15,2018-01-30 6:54pm
289,0,0,,243,17,2018-01-30 6:58pm
290,0,0,,93,17,2018-01-30 7:02pm
291,0,0,,61,15,2018-01-30 7:18pm
292,0,0,,61,17,2018-01-30 7:18pm
293,0,0,,61,22,2018-01-30 7:18pm
294,0,0,,61,19,2018-01-30 7:19pm
295,0,0,,241,17,2018-01-30 7:32pm
296,1,0,,66,15,2018-01-30 7:54pm
297,0,0,,76,22,2018-01-30 7:57pm
298,0,0,,87,15,2018-01-30 8:07pm
299,0,0,,29,15,2018-01-30 8:09pm
300,0,0,,29,22,2018-01-30 8:09pm
301,0,0,,29,46,2018-01-30 8:09pm
302,0,0,,138,19,2018-01-30 9:00pm
303,0,0,,138,46,2018-01-30 9:01pm
304,0,0,,228,17,2018-01-31 2:56pm
305,0,0,,73,15,2018-01-31 2:58pm
306,0,0,,73,22,2018-01-31 2:58pm
307,0,0,,73,19,2018-01-31 2:58pm
308,0,0,,75,17,2018-01-31 3:00pm
309,0,0,,148,17,2018-01-31 3:01pm
310,0,0,,148,70,2018-01-31 3:01pm
311,0,0,,125,17,2018-01-31 3:04pm
312,0,0,-$775.00,51,40,2018-01-31 3:06pm
313,0,0,-$775.00,51,23,2018-01-31 3:06pm
314,0,0,,187,21,2018-01-31 3:10pm
315,0,0,,141,70,2018-01-31 3:11pm
316,0,0,,141,40,2018-01-31 3:12pm
317,1,0,,141,29,2018-01-31 3:12pm
318,0,0,,141,22,2018-01-31 3:12pm
319,0,0,,177,70,2018-01-31 3:14pm
320,0,0,,211,15,2018-01-31 3:16pm
321,0,0,,103,15,2018-01-31 3:18pm
322,0,0,,77,17,2018-01-31 3:27pm
323,0,0,,28,15,2018-01-31 3:29pm
324,0,0,,28,26,2018-01-31 3:29pm
325,0,0,,14,17,2018-01-31 3:44pm
326,0,0,,14,19,2018-01-31 3:44pm
327,0,0,,91,70,2018-01-31 3:48pm
328,0,0,,157,19,2018-01-31 3:50pm
329,0,0,,65,17,2018-01-31 4:06pm
330,1,0,,65,70,2018-01-31 4:09pm
331,0,0,,65,19,2018-01-31 4:09pm
332,0,0,,16,22,2018-01-31 4:13pm
333,0,0,,156,49,2018-01-31 4:18pm
334,1,0,,191,15,2018-01-31 4:20pm
335,0,0,,191,17,2018-01-31 4:20pm
336,0,0,,191,19,2018-01-31 4:21pm
337,0,0,,108,16,2018-01-31 5:11pm
338,0,0,,30,17,2018-01-31 5:24pm
339,0,0,,94,19,2018-01-31 5:30pm
340,0,0,,80,15,2018-01-31 5:30pm
341,1,0,,235,70,2018-01-31 5:32pm
342,0,0,,235,17,2018-01-31 5:32pm
343,0,0,,170,15,2018-01-31 5:42pm
344,0,0,,170,17,2018-01-31 5:42pm
345,0,0,,203,15,2018-01-31 5:44pm
346,0,0,,203,17,2018-01-31 5:45pm
347,1,0,,248,15,2018-01-31 5:48pm
348,1,0,,33,19,2018-01-31 5:50pm
349,0,0,,120,17,2018-01-31 5:51pm
350,0,0,,166,17,2018-01-31 5:53pm
351,0,0,$150.00,145,15,2018-01-31 6:04pm
352,0,0,,226,15,2018-01-31 6:05pm
353,0,0,,226,17,2018-01-31 6:06pm
354,0,0,,153,17,2018-01-31 6:07pm
355,0,0,,59,19,2018-01-31 6:12pm
356,1,0,,104,19,2018-01-31 6:13pm
357,0,0,,213,17,2018-01-31 6:14pm
358,0,0,,215,17,2018-01-31 6:17pm
359,0,0,,215,22,2018-01-31 6:17pm
360,0,0,,62,15,2018-01-31 6:18pm
361,0,0,,7,17,2018-01-31 6:19pm
362,0,0,,234,15,2018-01-31 6:21pm
363,0,0,,204,17,2018-01-31 6:24pm
364,0,0,,147,17,2018-01-31 6:28pm
365,1,0,,114,15,2018-01-31 6:28pm
366,0,0,,114,17,2018-01-31 6:28pm
367,0,0,,114,22,2018-01-31 6:29pm
368,0,0,,114,19,2018-01-31 6:29pm
369,0,0,-$300.00,50,23,2018-01-31 7:03pm
370,0,0,,15,70,2018-01-31 7:12pm
371,0,0,,192,17,2018-01-31 7:37pm
372,0,0,,70,15,2018-01-31 7:37pm
373,0,0,,244,19,2018-01-31 7:38pm
374,0,0,,210,15,2018-01-31 7:40pm
375,0,0,-$200.00,222,63,2018-01-31 7:43pm
376,0,0,,193,17,2018-01-31 7:46pm
377,0,0,,193,19,2018-01-31 7:46pm
378,0,0,,48,17,2018-01-31 7:47pm
379,0,0,-$100.00,224,50,2018-01-31 8:17pm
380,0,0,,238,18,2018-01-31 8:18pm
381,1,0,,123,30,2018-01-31 8:23pm
382,0,0,,149,17,2018-01-31 8:25pm
383,0,0,,149,27,2018-01-31 8:25pm
384,0,0,,186,17,2018-01-31 8:28pm
385,0,0,$400.00,186,19,2018-01-31 8:28pm
386,0,0,,5,17,2018-01-31 8:30pm
387,0,0,,5,15,2018-01-31 8:30pm
388,1,0,,83,15,2018-01-31 8:33pm
389,0,0,,83,17,2018-01-31 8:33pm
390,0,0,,44,15,2018-01-31 8:34pm
391,0,0,,44,19,2018-01-31 8:34pm
392,0,0,,109,17,2018-01-31 8:38pm
393,0,0,,164,17,2018-01-31 8:40pm
394,0,0,,22,70,2018-01-31 8:42pm
395,0,0,,113,15,2018-01-31 8:45pm
396,0,0,,6,40,2018-01-31 8:59pm
397,1,0,,127,15,2018-01-31 9:10pm
398,0,0,,127,17,2018-01-31 9:10pm
399,0,0,,174,17,2018-01-31 9:12pm
400,0,0,,161,15,2018-01-31 9:13pm
401,0,0,$400.00,81,17,2018-02-03 7:51pm
402,0,0,,237,58,2018-02-07 12:54am
403,0,0,,237,17,2018-02-07 12:54am
404,0,0,,102,58,2018-02-07 12:57am
405,0,0,,102,17,2018-02-07 12:57am
406,0,0,$300.00,111,57,2018-02-07 12:59am
407,0,0,,111,17,2018-02-07 1:00am
408,0,0,$600.00,47,57,2018-02-07 1:01am
409,0,0,,47,17,2018-02-07 1:01am
410,0,0,$700.00,9,57,2018-02-07 1:02am
411,0,0,,9,17,2018-02-07 1:03am
412,0,0,,39,57,2018-02-07 1:03am
413,0,0,,39,17,2018-02-07 1:03am
414,0,0,,197,57,2018-02-07 1:04am
415,0,0,,197,17,2018-02-07 1:05am
416,0,0,,137,57,2018-02-07 1:05am
417,0,0,$400.00,137,17,2018-02-07 1:06am
418,0,0,$200.00,208,57,2018-02-07 1:08am
419,0,0,,208,17,2018-02-07 1:09am
420,0,0,,38,17,2018-02-12 1:00am
421,0,0,,249,3,2018-02-13 4:23pm
422,0,0,,249,17,2018-02-13 4:24pm
423,0,0,,250,3,2018-02-13 4:46pm
424,0,0,,251,3,2018-02-19 6:01pm
425,0,0,,252,3,2018-02-19 6:04pm
426,0,0,$400.00,253,2,2018-02-19 6:07pm
427,0,0,,253,17,2018-02-19 6:09pm
428,0,0,,254,7,2018-02-19 6:19pm
429,0,0,$300.00,255,7,2018-02-19 8:41pm
430,0,0,,255,26,2018-02-19 8:42pm
431,0,0,,256,2,2018-02-19 8:55pm
432,0,0,,257,3,2018-02-19 8:58pm
433,0,0,,257,17,2018-02-19 8:59pm
434,0,0,,258,2,2018-02-19 9:02pm
435,0,0,,259,6,2018-02-19 9:06pm
436,0,0,,259,17,2018-02-19 9:07pm
437,0,0,,260,7,2018-02-19 9:11pm
438,0,0,,261,3,2018-02-19 9:14pm
439,0,0,,262,2,2018-02-19 9:17pm
440,0,0,,263,3,2018-02-19 9:20pm
441,0,0,$700.00,264,39,2018-02-19 9:24pm
442,0,0,,264,17,2018-02-19 9:25pm
443,0,0,$400.00,265,20,2018-02-19 9:29pm
444,0,0,,265,65,2018-02-19 9:29pm
445,0,0,,266,3,2018-02-19 9:39pm
446,0,0,,267,57,2018-02-19 9:42pm
447,0,0,,267,17,2018-02-19 9:42pm
448,1,0,,267,15,2018-02-19 9:43pm
449,0,0,,268,2,2018-02-19 9:46pm
450,0,0,,268,17,2018-02-19 9:46pm
451,1,0,,269,7,2018-02-19 9:51pm
452,1,0,,270,47,2018-02-20 2:31pm
453,1,0,,270,29,2018-02-20 2:34pm
454,0,0,"$1,200.00",271,36,2018-02-20 2:38pm
455,0,0,,271,17,2018-02-20 2:40pm
456,0,0,,272,5,2018-02-20 2:45pm
457,0,0,,272,17,2018-02-20 2:46pm
458,0,0,,273,55,2018-02-20 2:49pm
459,1,1,,273,15,2018-02-20 2:50pm
460,0,0,,274,3,2018-02-20 2:54pm
461,0,0,,275,7,2018-02-20 2:56pm
462,0,0,,275,17,2018-02-20 2:58pm
463,0,0,,276,7,2018-02-20 3:02pm
464,0,0,,277,3,2018-02-20 3:05pm
465,0,0,,278,38,2018-02-20 3:08pm
466,0,0,$450.00,279,38,2018-02-20 3:14pm
467,0,0,,280,2,2018-02-20 3:17pm
468,0,0,,280,15,2018-02-20 3:18pm
469,0,0,,250,17,2018-02-20 3:19pm
470,0,0,,281,6,2018-02-20 3:23pm
471,0,0,$500.00,282,3,2018-02-20 3:27pm
472,0,0,"$1,300.00",283,45,2018-02-20 3:30pm
473,0,0,$600.00,284,31,2018-02-20 3:43pm
474,0,0,,285,7,2018-02-20 3:46pm
475,0,0,,285,17,2018-02-20 3:47pm
476,1,0,,285,15,2018-02-20 3:47pm
477,0,0,$300.00,286,38,2018-02-20 3:53pm
478,1,0,,286,66,2018-02-20 3:53pm
479,0,0,,287,56,2018-02-20 3:57pm
480,0,0,$700.00,288,38,2018-02-20 4:02pm
481,1,0,,288,67,2018-02-20 4:04pm
482,0,0,,289,33,2018-02-20 4:12pm
483,0,0,$900.00,290,38,2018-02-20 4:15pm
484,0,0,$150.00,291,8,2018-02-20 4:19pm
485,0,0,,292,5,2018-02-20 4:46pm
486,0,0,,293,11,2018-02-20 4:49pm
487,0,0,$500.00,294,7,2018-02-20 4:55pm
488,0,0,,294,17,2018-02-20 4:56pm
489,0,0,,295,1,2018-02-20 5:00pm
490,1,0,,295,68,2018-02-20 5:01pm
491,0,0,,296,2,2018-02-20 5:14pm
492,0,0,,297,3,2018-02-20 5:16pm
493,0,0,,298,3,2018-02-20 5:18pm
494,0,0,,299,3,2018-02-20 5:22pm
495,0,0,"$1,000.00",300,53,2018-02-20 5:30pm
496,0,0,$300.00,301,3,2018-02-20 5:36pm
497,0,0,,302,54,2018-02-20 5:43pm
498,0,0,,303,3,2018-02-20 5:46pm
499,0,0,$400.00,304,3,2018-02-20 5:49pm
500,0,0,,304,17,2018-02-20 5:49pm
501,0,0,$300.00,305,6,2018-02-20 5:52pm
502,0,0,$500.00,306,31,2018-02-20 5:57pm
503,0,0,,307,11,2018-02-20 6:03pm
504,0,0,,308,3,2018-02-20 6:06pm
505,0,0,,309,3,2018-02-20 6:10pm
506,0,0,$140.00,309,69,2018-02-20 6:10pm
507,0,0,"$1,200.00",310,53,2018-02-20 8:40pm
508,0,0,,311,9,2018-02-20 8:45pm
509,0,0,,311,15,2018-02-20 8:46pm
510,0,0,$500.00,312,55,2018-02-20 8:52pm
511,0,0,,313,3,2018-02-20 8:55pm
512,0,0,$500.00,314,3,2018-02-20 8:58pm
513,0,0,$400.00,315,7,2018-02-20 9:05pm
514,0,0,,315,17,2018-02-20 9:05pm
515,0,0,,316,2,2018-02-20 9:13pm
516,0,0,,317,2,2018-02-20 9:17pm
517,0,0,,317,17,2018-02-20 9:17pm
518,0,0,,318,62,2018-02-20 9:22pm
519,0,0,,319,11,2018-02-20 9:25pm
520,0,0,"$1,550.00",320,53,2018-02-20 9:31pm
521,0,0,$700.00,321,39,2018-02-20 9:34pm
522,0,0,,322,3,2018-02-20 9:39pm
523,0,0,,322,17,2018-02-20 9:41pm
524,0,0,$800.00,323,36,2018-02-20 9:43pm
525,0,0,,324,3,2018-02-20 9:49pm
526,0,0,,325,3,2018-02-20 9:52pm
527,0,0,,326,3,2018-02-20 9:55pm
